,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,imdbId,title,releaseYear,releaseDate,genre,writers,actors,directors,sequel,hitFlop,rating,votes,runtimes
404,404,404,404,404,404,404,404,404,404,404,tt0473310,Ram Gopal Varma's Indian Flames,2007,31 Aug 2007,Action | Adventure | Comedy,Salim Khan (story) | Rahil Qazi | Ram Gopal Varma (screenplay) | Ram Gopal Varma (story),Amitabh Bachchan | Mohanlal | Ajay Devgn | Vinod Jaywant,Ram Gopal Varma,0.0,1,1.9,6369.0,171.0
405,405,405,405,405,405,405,405,405,405,405,tt0473367,Jaane Tu... Ya Jaane Na,2008,04 Jul 2008,Comedy | Drama | Romance,Abbas Tyrewala,Imran Khan | Genelia D'Souza | Manjari Phadnis | Ayaz Khan,Abbas Tyrewala,0.0,7,7.5,23009.0,155.0
406,406,406,406,406,406,406,406,406,406,406,tt0473567,...Yahaan,2005,29 Jul 2005,Romance,Sameer Kohli | Mahesh (screenplay) | Mahesh (story) | Piyush Mishra (dialogue) | Piyush Mishra (screenplay) | Sabapati (screenplay) | Sabapati (story),Jimmy Shergill | Minissha Lamba | Yashpal Sharma | Mukesh Tiwari,Shoojit Sircar,0.0,1,7.5,985.0,142.0
407,407,407,407,407,407,407,407,407,407,407,tt0475627,Shikhar,2005,30 Dec 2005,Drama | Musical | Romance,Dr. Bodhisattva (dialogue) | Manohar Iyer (lyrics) | John Mathew Matthan (screenplay) | Chandrashekhar Rajit (lyrics) | Sameer (lyrics) | Anita Sarkar (lyrics) | C.K. Raajaa Chandra Sekar (lyrics) | Viju Shah (lyrics) | Mani Shankar (lyrics) | Sudhakar Sharma (lyrics) | Abbas Tyrewala (screenplay),Ajay Devgn | Shahid Kapoor | Bipasha Basu | Amrita Rao,John Mathew Matthan,0.0,2,5.0,972.0,162.0
408,408,408,408,408,408,408,408,408,408,408,tt0475645,Vaah! Life Ho Toh Aisi!,2005,23 Dec 2005,Comedy | Family | Musical,Mahesh Manjrekar (story) | Kiran Kotrial (dialogue),Shahid Kapoor | Amrita Rao | Sanjay Dutt | Arshad Warsi,Mahesh Manjrekar,0.0,2,4.4,1799.0,153.0
409,409,409,409,409,409,409,409,409,409,409,tt0476527,Bluffmaster!,2005,16 Dec 2005,Comedy | Romance | Thriller,Rajat Arora (dialogue) | Shridhar Raghavan (story),Abhishek Bachchan | Priyanka Chopra | Ritesh Deshmukh | Nana Patekar,Rohan Sippy,0.0,5,6.7,5207.0,137.0
410,410,410,410,410,410,410,410,410,410,410,tt0476550,God Tussi Great Ho,2008,15 Aug 2008,Comedy | Drama | Romance,Rumi Jaffery (screenplay) | Yunus Sajawal (story),Amitabh Bachchan | Salman Khan | Priyanka Chopra | Anupam Kher,Rumi Jaffery,0.0,2,3.6,3150.0,152.0
411,411,411,411,411,411,411,411,411,411,411,tt0476729,Aksar,2006,03 Feb 2006,Drama | Romance,Anant Mahadevan (story),Rajat Bedi | Till Dilumière | Udita Goswami | Hendrik Greis,Anant Mahadevan,0.0,5,4.9,954.0,135.0
412,412,412,412,412,412,412,412,412,412,412,tt0476762,Big Brother,2007,01 Feb 2007,Action | Crime,Guddu Dhanoa,Sunny Deol | Priyanka Chopra | Vikas Anand | Manoj Bhatia,Guddu Dhanoa,0.0,1,3.9,686.0,128.0
413,413,413,413,413,413,413,413,413,413,413,tt0476805,Malamaal Weekly,2006,10 Mar 2006,Comedy | Drama | Romance,Manisha Korde (dialogue) | Priyadarshan (screenplay) | Priyadarshan (story) | Chandu Shah (story),Paresh Rawal | Om Puri | Ritesh Deshmukh | Reema Sen,Priyadarshan,0.0,7,6.9,4643.0,137.0
414,414,414,414,414,414,414,414,414,414,414,tt0476819,Nehlle Pe Dehlla,2007,02 Mar 2007,Comedy | Thriller,Ajay Chandhok | Yunus Sajawal (screenplay),Saif Ali Khan | Bipasha Basu | Neha Dhupia | Sanjay Dutt,Ajay Chandhok,0.0,1,4.0,427.0,125.0
415,415,415,415,415,415,415,415,415,415,415,tt0476848,Ramji Londonwaley,2005,02 Sep 2005,Comedy | Drama | Family,Kamal Hassan (original story) | Sanjay Dayma (screenplay) | Madhavan (adaptation) | Madhavan (additional screenplay) | Avantika Hari (additional screenplay) | Jay Verma (dialogue: India portions) | Manish Tiwari (dialogue: India portions) | Madhavan (dialogue: London portions) | Sanjay Dayma (dialogue: London portions),Madhavan | Samita Bangargi | Satish Shah | Akhilendra Mishra,Sanjay Dayma,0.0,1,6.8,849.0,154.0
416,416,416,416,416,416,416,416,416,416,416,tt0476884,Taxi No. 9 2 11: Nau Do Gyarah,2006,24 Feb 2006,Comedy | Drama | Thriller,Rajat Arora (story) | Rajat Arora | Vishal Dadlani (lyrics) | Dev Kohli (lyrics),Nana Patekar | John Abraham | Sonali Kulkarni | Sameera Reddy,Milan Luthria,0.0,5,7.2,8301.0,116.0
417,417,417,417,417,417,417,417,417,417,417,tt0476888,"Tom, Dick, and Harry",2006,12 May 2006,Comedy | Romance,Kamal Pandey (story) | Yunus Sajawal (story) | Ali Shah (dialogue),Rakesh Bedi | Bobby Darling | Avtar Gill | Gulshan Grover,Deepak Tijori,0.0,4,3.3,499.0,137.0
418,418,418,418,418,418,418,418,418,418,418,tt0477252,36 China Town,2006,21 Apr 2006,Comedy | Mystery | Thriller,Shyam Goel (story) | Jitendra Parmar (dialogue) | Anurag Prapanna (dialogue),Akshaye Khanna | Kareena Kapoor | Shahid Kapoor | Paresh Rawal,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,0.0,5,5.6,3714.0,140.0
419,419,419,419,419,419,419,419,419,419,419,tt0477253,Aashiq Banaya Aapne: Love Takes Over,2005,02 Sep 2005,Drama | Romance | Thriller,Aditya Datt (story),Tanushree Dutta | Preeti Ganguli | Emraan Hashmi | Ashwini Khalsekar,Aditya Datt,0.0,3,4.2,1334.0,115.0
420,420,420,420,420,420,420,420,420,420,420,tt0477574,Bengal Tiger,2001,,Action | Crime,,Sandeep Bedi | Mithun Chakraborty | Roshini Jaffery | Raushani Jaffrey,Adarsh Jain,0.0,1,5.8,22.0,121.0
421,421,421,421,421,421,421,421,421,421,421,tt0477857,Sehar,2005,,Action | Crime | Drama,Kabeer Kaushik,Arshad Warsi | Pankaj Kapur | Mahima Chaudhry | Sushant Singh,Kabeer Kaushik,0.0,2,7.8,1805.0,125.0
422,422,422,422,422,422,422,422,422,422,422,tt0478868,Koi Mere Dil Mein Hai,2005,03 Jun 2005,Drama,Humayun Mirza (screenplay),Dia Mirza | Sadashiv Amrapurkar | Rita Bhaduri | Birbal,Deepak Ramsay,0.0,1,4.8,67.0,128.0
423,423,423,423,423,423,423,423,423,423,423,tt0479674,Gumnam Qatil,2001,02 May 2001,Horror,Harinam Singh,Yunus Parvez | Mahesh Raj | Ghanshyam Rohera | Rakesh,Harinam Singh,0.0,1,,,
424,424,424,424,424,424,424,424,424,424,424,tt0480572,Pyaar Ke Side Effects,2006,15 Sep 2006,Comedy | Drama | Romance,Saket Chaudhary | Pratibha Acharya (dialogue) | Vijay Krishna Acharya (dialogue),Rahul Bose | Mallika Sherawat | Ranvir Shorey | Sharat Saxena,Saket Chaudhary,0.0,3,6.7,2807.0,132.0
425,425,425,425,425,425,425,425,425,425,425,tt0482305,Ek Aur Visphot,2002,,Crime,M.I. Raj | Anoop Srivastava (dialogue),Makrand Deshpande | Kishori Godbole | Raza Murad | Mahavir Shah,M.I. Raj,0.0,1,4.0,5.0,
426,426,426,426,426,426,426,426,426,426,426,tt0483029,Kyon?,2003,,Crime,,Vinay Apte | Ashok Beniwal | Chaitanya Chaudhary | Rahul Dev,Kalpana Lajmi,0.0,1,3.5,18.0,
427,427,427,427,427,427,427,427,427,427,427,tt0483239,Bullet: Ek Dhamaka,2005,04 Feb 2005,Action | Drama,Anand Raj Anand (lyrics) | Neha Bhasin (lyrics) | Salim Shahid (story) | Faiz Shaid (story),Benjamin Gilani | Natalya Gudkova | Iqbal Khan | Asseem Merchant,Irfan Khan,0.0,1,3.7,47.0,137.0
428,428,428,428,428,428,428,428,428,428,428,tt0483282,Marshal,2002,,Action,,Ishrat Ali | Liyaqat Bari | Mithun Chakraborty | Charulatha,Manish R. Khandelwal,0.0,1,6.0,13.0,109.0
429,429,429,429,429,429,429,429,429,429,429,tt0484279,Miss India: The Mystery,2003,03 Sep 2003,Mystery,,Priyanka Chopra | Neha Dhupia | Dolly | Supriya Karnik,Pradeep Maini,0.0,1,3.6,57.0,
430,430,430,430,430,430,430,430,430,430,430,tt0485272,Salaam-E-Ishq,2007,25 Jan 2007,Comedy | Drama | Musical,Nikhil Advani (screenplay) | Nikhil Advani (story) | Suresh Nair (screenplay) | Saurabh Shukla (script),Salman Khan | Priyanka Chopra | Anil Kapoor | Juhi Chawla,Nikhil Advani,0.0,1,5.2,4841.0,216.0
431,431,431,431,431,431,431,431,431,431,431,tt0485466,Jawani Diwani: A Youthful Joyride,2006,06 Jan 2006,Romance,Pradeep Tiwari (dialogue) | Pradeep Tiwari (story),Emraan Hashmi | Celina Jaitly | Hrishitaa Bhatt | Mahesh Manjrekar,Manish Sharma,0.0,2,2.9,420.0,111.0
432,432,432,432,432,432,432,432,432,432,432,tt0485513,"Main, Meri Patni... Aur Woh!",2005,07 Oct 2005,Comedy | Drama | Romance,Gunjan Joshi (story) | Rajpal Yadav (story) | Ashok Khanna (screenplay) | Pankaj Saraswat (screenplay) | Pankaj Saraswat (dialogue),Naseeruddin Shah | Rajpal Yadav | Rituparna Sengupta | Kay Kay Menon,Chandan Arora,0.0,1,7.3,1719.0,129.0
433,433,433,433,433,433,433,433,433,433,433,tt0485522,Umrao Jaan,2006,03 Nov 2006,Drama | Romance,J.P. Dutta (screenplay) | O.P. Dutta (story) | Mirza Muhammad Hadi Ruswa (novel),Aishwarya Rai Bachchan | Shabana Azmi | Sunil Shetty | Abhishek Bachchan,J.P. Dutta,0.0,1,5.5,1738.0,188.0
434,434,434,434,434,434,434,434,434,434,434,tt0485551,Time Pass,2005,,Romance,Chander Mishra,Sherlyn Chopra | Tanaaz Currim Irani | Adi Irani | Monica Patel,Chander Mishra,0.0,1,4.3,32.0,
435,435,435,435,435,435,435,435,435,435,435,tt0486615,London Dreams,2009,30 Oct 2009,Musical,Ritesh Shah (dialogue) | Suresh Nair (story),Salman Khan | Om Puri | Ajay Devgn | Dilyana Bouklieva,Vipul Amrutlal Shah,0.0,2,5.4,3771.0,146.0
436,436,436,436,436,436,436,436,436,436,436,tt0487148,Chand Bujh Gaya,2005,18 Mar 2005,Drama | Thriller,Zuber Dr. (story) | Qamruddin Falak (story),Mukesh Ahuja | Ishrat Ali | Aliza | Neha Bam,Sharique Minhaj,0.0,1,7.1,48.0,116.0
437,437,437,437,437,437,437,437,437,437,437,tt0487149,Chetna: The Excitement,2005,24 Jun 2005,Thriller,,Jatin Grewal | Navneet Kaur | Kiran Kumar | Payal Rohatgi,,0.0,1,3.2,38.0,102.0
438,438,438,438,438,438,438,438,438,438,438,tt0488287,Darwaza,2002,,Horror,Bashir Babar,Arun Mathur | Anil Nagrath | Amit Pachori | Sapna,Kanti Shah,0.0,1,4.1,45.0,84.0
439,439,439,439,439,439,439,439,439,439,439,tt0488316,Mazaa Mazaa,2005,,Romance,T.L.V. Prasad,Farid Amiri | Mridula Baruah | Pankaj Berry | Camila Bordonaba,T.L.V. Prasad,0.0,1,2.8,49.0,99.0
440,440,440,440,440,440,440,440,440,440,440,tt0488381,Corporate,2006,07 Jul 2006,Drama,Madhur Bhandarkar (screenplay) | Ajay Monga (screenplay) | Sandeep Nath (lyrics) | Niranjan Patwardhan (additional screenplay) | Manoj Tyagi (screenplay),Bipasha Basu | Kay Kay Menon | Raj Babbar | Rajat Kapoor,Madhur Bhandarkar,0.0,4,6.5,1779.0,142.0
441,441,441,441,441,441,441,441,441,441,441,tt0488414,Omkara,2006,28 Jul 2006,Action | Crime | Drama,Vishal Bhardwaj (screenplay) | Robin Bhatt (screenplay) | Abhishek Chaubey (screenplay) | Vishal Bhardwaj (dialogue) | William Shakespeare (play),Ajay Devgn | Kareena Kapoor | Saif Ali Khan | Konkona Sen Sharma,Vishal Bhardwaj,0.0,2,8.1,16990.0,155.0
442,442,442,442,442,442,442,442,442,442,442,tt0488798,Welcome,2007,21 Dec 2007,Comedy | Crime | Drama,Anees Bazmee | Rajeev Kaul,Akshay Kumar | Nana Patekar | Anil Kapoor | Mallika Sherawat,Anees Bazmee,0.0,7,6.8,15144.0,159.0
443,443,443,443,443,443,443,443,443,443,443,tt0488836,Hanuman,2005,21 Oct 2005,Animation,Milind Ukey,Archi | Rajesh Jolly | Mukesh Khanna | Sushmita Mukherjee,V.G. Samant | Milind Ukey,0.0,5,7.2,455.0,
444,444,444,444,444,444,444,444,444,444,444,tt0488840,Koi Aap Sa: But Lovers Have to Be Friends,2005,14 Oct 2005,Comedy | Drama | Romance,Mahesh Pandey (screenplay) | Sameer (lyrics) | Dheeraj Sarna (dialogue),Aftab Shivdasani | Anita Hassandani | Dipannita Sharma | Himanshu Malik,Partho Mitra,0.0,1,5.7,183.0,142.0
445,445,445,445,445,445,445,445,445,445,445,tt0488906,Zinda,2006,12 Jan 2006,Action | Adventure | Drama,Vishal Dadlani (lyrics) | Sanjay Gupta (screenplay) | Anwar Maqsood (lyrics) | Virag Mishra (lyrics) | Suresh Nair (screenplay) | Kamlesh Pandey (dialogues),Sanjay Dutt | John Abraham | Lara Dutta | Celina Jaitly,Sanjay Gupta,0.0,2,4.9,2949.0,116.0
446,446,446,446,446,446,446,446,446,446,446,tt0488976,C U at 9,2005,25 Jun 2005,Drama | Horror | Mystery,,Isaiah | Malavikka | Kanksha | Marlon Rodrigues,Marlon Rodrigues,0.0,1,4.2,57.0,95.0
447,447,447,447,447,447,447,447,447,447,447,tt0489028,Double Cross: Ek Dhoka,2005,12 Jul 2005,Comedy,,Ayesha Jhulka | Negar Khan | Sahil Khan,Vicky Tejwani,0.0,1,4.1,41.0,104.0
448,448,448,448,448,448,448,448,448,448,448,tt0489486,"Good Boy, Bad Boy",2007,11 May 2007,Comedy | Musical | Romance,Ashwini Chaudhary (story),Tusshar Kapoor | Emraan Hashmi | Isha Sharvani | Tanushree Dutta,Ashwini Chaudhary,0.0,2,3.8,1486.0,115.0
449,449,449,449,449,449,449,449,449,449,449,tt0489560,Shaadi Se Pehle,2006,07 Apr 2006,Comedy | Musical | Romance,Sanjay Chhel | Satish Kaushik (screenplay),Akshaye Khanna | Ayesha Takia | Mallika Sherawat | Sunil Shetty,Satish Kaushik,0.0,2,4.1,676.0,122.0
450,450,450,450,450,450,450,450,450,450,450,tt0490170,Love Story 2050,2008,04 Jul 2008,Action | Adventure | Drama,Harry Baweja (story) | Bhavani Iyer (additional screenplay) | Mayur Puri (dialogue) | Karan Razdan (additional screenplay) | Prem Soni (additional screenplay) | Suparn Verma (additional screenplay),Harman Baweja | Priyanka Chopra | Boman Irani | Archana Puran Singh,Harry Baweja,0.0,1,2.6,2100.0,180.0
451,451,451,451,451,451,451,451,451,451,451,tt0490210,Sarkar Raj,2008,06 Jun 2008,Action | Crime | Drama,Prashant Pandey,Amitabh Bachchan | Abhishek Bachchan | Aishwarya Rai Bachchan | Ravi Kale,Ram Gopal Varma,1.0,3,6.8,6690.0,125.0
452,452,452,452,452,452,452,452,452,452,452,tt0490417,Gangobai,2002,12 Aug 2002,Action,Bashir Babar,Prithvi | Satnam Kaur | Durgesh Nandni | Kiran Kumar,Jitendra Chawda,0.0,1,4.3,10.0,
453,453,453,453,453,453,453,453,453,453,453,tt0490434,Kaaboo,2002,,Action,,Rajat Bedi | Sudesh Berry | Abhay Bhargav | Ishwar,Vicky Ranawat,0.0,1,7.5,23.0,135.0
454,454,454,454,454,454,454,454,454,454,454,tt0490454,Meri Aashiqui,2005,,Romance,,Rahul Roy | Himani Shivpuri | Prithvi Zutshi,,0.0,1,4.1,18.0,
455,455,455,455,455,455,455,455,455,455,455,tt0490475,Raghu More: Bachelor of Hearts,2003,,Comedy,Iqbal Raj,Anamika Goel | Sonika Kapoor | Mangala Kenkre | Faraha Khan,Iqbal Raj,0.0,1,4.6,13.0,
456,456,456,456,456,456,456,456,456,456,456,tt0491724,Prarambh,2004,13 Aug 2004,Drama,Kumar Dave (screenplay),Mukesh Bhatt | Shama Deshpande | Sanjay Gandhi | Vijay Gupta,Kumar Dave,0.0,1,7.3,18.0,83.0
457,457,457,457,457,457,457,457,457,457,457,tt0493417,Fool N Final,2007,01 Jun 2007,Action | Comedy | Romance,Umesh Shukla | Neeraj Vora (screenplay),Shahid Kapoor | Ayesha Takia | Vivek Oberoi | Sunny Deol,Ahmed Khan,0.0,2,3.4,1664.0,144.0
458,458,458,458,458,458,458,458,458,458,458,tt0493437,Apna Sapna Money Money,2006,10 Nov 2006,Comedy | Musical | Romance,Sangeeth Sivan (story),Bobby Darling | Ritesh Deshmukh | Avtar Gill | Vrajesh Hirjee,Sangeeth Sivan,0.0,5,5.3,1636.0,134.0
459,459,459,459,459,459,459,459,459,459,459,tt0494290,Vivah,2006,10 Nov 2006,Drama | Family | Musical,Aash Karan Atal (dialogue) | Sooraj R. Barjatya (story),Shahid Kapoor | Amrita Rao | Anupam Kher | Alok Nath,Sooraj R. Barjatya,0.0,8,6.6,8055.0,160.0
460,460,460,460,460,460,460,460,460,460,460,tt0495022,Ankahee,2006,19 May 2006,Drama | Romance | Thriller,Vikram Bhatt (screenplay) | Vikram Bhatt | Girish Dhamija (dialogue) | Vinay (screenplay) | Yash (screenplay),Aftab Shivdasani | Ameesha Patel | Esha Deol | Amin Hajee,Vikram Bhatt,0.0,1,4.4,327.0,151.0
461,461,461,461,461,461,461,461,461,461,461,tt0495032,Gangster,2006,28 Apr 2006,Crime | Drama | Mystery,Mahesh Bhatt (story) | Girish Dhamija (dialogue) | Anurag Basu (screenplay),Kangana Ranaut | Shiney Ahuja | Emraan Hashmi | Gulshan Grover,Anurag Basu,0.0,5,7.1,4722.0,123.0
462,462,462,462,462,462,462,462,462,462,462,tt0495034,Golmaal: Fun Unlimited,2006,14 Jul 2006,Comedy,Neeraj Vora,Ajay Devgn | Arshad Warsi | Sharman Joshi | Tusshar Kapoor,Rohit Shetty,0.0,6,7.4,12811.0,150.0
463,463,463,463,463,463,463,463,463,463,463,tt0497606,Dansh,2005,02 Sep 2005,Drama,Anish,Kay Kay Menon | Sonali Kulkarni | Aditya Srivastava | Vijay Raj,Kamika Verma | Kanika Verma,0.0,1,7.2,61.0,103.0
464,464,464,464,464,464,464,464,464,464,464,tt0497887,Bhola in Bollywood,2004,15 Oct 2004,Comedy,Sumbul Gazi,Ali Asghar | Raj Babbar | Suresh Chatwal | Avtar Gill,Sumbul Gazi,0.0,1,6.9,17.0,
465,465,465,465,465,465,465,465,465,465,465,tt0499041,Kalyug,2005,09 Dec 2005,Action | Crime | Drama,Jay Dixit (dialogue) | Anand Sivakumaran (screenplay) | Mohit Suri (story),Kunal Khemu | Deepal Shaw | Smiley Suri | Atul Parchure,Mohit Suri,0.0,5,6.5,2083.0,126.0
466,466,466,466,466,466,466,466,466,466,466,tt0499375,Guru,2007,12 Jan 2007,Biography | Drama | Musical,Mani Ratnam (screenplay) | Vijay Krishna Acharya (dialogue) | Anurag Kashyap (additional dialogue) | Sujatha (additional dialogue) | Suhasini (additional dialogue),Mithun Chakraborty | Abhishek Bachchan | Aishwarya Rai Bachchan | Madhavan,Mani Ratnam,0.0,6,7.8,19757.0,166.0
467,467,467,467,467,467,467,467,467,467,467,tt0758053,Saawariya,2007,09 Nov 2007,Drama | Musical | Romance,Fyodor Dostoevsky (story) | Prakash Kapadia | Vibhu Puri (additional screenplay & dialogue) | Shailey Sharma (additional screenplay & dialogue),Ranbir Kapoor | Sonam Kapoor | Salman Khan | Rani Mukerji,Sanjay Leela Bhansali,0.0,1,5.4,6820.0,142.0
468,468,468,468,468,468,468,468,468,468,468,tt0770214,Kabul Express,2006,15 Dec 2006,Action | Comedy | Drama,Kabir Khan | Sandeep Srivastava (additional dialogue),John Abraham | Arshad Warsi | Salman Shahid | Hanif Hum Ghum,Kabir Khan,0.0,2,6.8,2863.0,105.0
469,469,469,469,469,469,469,469,469,469,469,tt0779768,Teesri Aankh: The Hidden Camera,2006,03 Mar 2006,Action | Thriller,Harry Baweja (story) | Harry Baweja (screenplay) | Pathik Vats (dialogue) | Sameer (lyrics) | Nitin Arora (lyrics) | Earl D'Souza (lyrics) | Karmjeet Kadhowala (lyrics),Sunny Deol | Ameesha Patel | Neha Dhupia | Mukesh Rishi,Harry Baweja,0.0,1,2.7,258.0,111.0
470,470,470,470,470,470,470,470,470,470,470,tt0795434,Namastey London,2007,23 Mar 2007,Comedy | Drama | Romance,Suresh Nair | Ritesh Shah (dialogue),Akshay Kumar | Katrina Kaif | Rishi Kapoor | Clive Standen,Vipul Amrutlal Shah,0.0,5,7.2,19490.0,128.0
471,471,471,471,471,471,471,471,471,471,471,tt0800956,Life in a Metro,2007,11 May 2007,Comedy | Drama | Romance,Anurag Basu (story) | Sanjeev Dutta (dialogue),Dharmendra | Irrfan Khan | Konkona Sen Sharma | Kay Kay Menon,Anurag Basu,0.0,5,7.4,9708.0,132.0
472,472,472,472,472,472,472,472,472,472,472,tt0800981,Anthony Kaun Hai?,2006,04 Aug 2006,Comedy | Thriller,Soumik Sen,Sanjay Dutt | Arshad Warsi | Minissha Lamba | Anusha Dhandekar,Raj Kaushal,0.0,1,5.5,555.0,127.0
473,473,473,473,473,473,473,473,473,473,473,tt0805184,Bhagam Bhag,2006,22 Dec 2006,Comedy | Mystery | Romance,Neeraj Vora,Akshay Kumar | Govinda | Paresh Rawal | Lara Dutta,Priyadarshan,0.0,6,6.4,8844.0,157.0
474,474,474,474,474,474,474,474,474,474,474,tt0806088,Heyy Babyy,2007,24 Aug 2007,Comedy | Drama,Sajid Khan (story) | Sajid Khan (screenplay) | Milap Zaveri (screenplay) | Renuka Kunzru (screenplay) | Milap Zaveri (dialogue),Akshay Kumar | Vidya Balan | Fardeen Khan | Ritesh Deshmukh,Sajid Khan,0.0,6,6.1,11588.0,144.0
475,475,475,475,475,475,475,475,475,475,475,tt0807758,Partner,2007,20 Jul 2007,Comedy | Romance,Shabbir Ahmed (lyrics) | Sanjay Chhel (dialogue) | David Dhawan (screenplay) | Yunus Sajawal (screenplay) | Jalees Sherwani (lyrics),Salman Khan | Govinda | Lara Dutta | Katrina Kaif,David Dhawan,0.0,7,5.7,9881.0,155.0
476,476,476,476,476,476,476,476,476,476,476,tt0808306,Honeymoon Travels Pvt. Ltd.,2007,23 Feb 2007,Comedy | Drama | Romance,Reema Kagti | Anurag Kashyap (dialogue),Ranvir Shorey | Dia Mirza | Abhay Deol | Minissha Lamba,Reema Kagti,0.0,4,6.1,2021.0,118.0
477,477,477,477,477,477,477,477,477,477,477,tt0810058,Aap Ki Khatir,2006,25 Aug 2006,Romance,Sunil Munshi,Akshaye Khanna | Priyanka Chopra | Ameesha Patel | Dino Morea,Dharmesh Darshan,0.0,1,3.6,759.0,122.0
478,478,478,478,478,478,478,478,478,478,478,tt0811066,Shootout at Lokhandwala,2007,25 May 2007,Action | Crime | Drama,Apoorva Lakhia | Suresh Nair | Raj Vasant (Dialogue),Sanjay Dutt | Amitabh Bachchan | Arbaaz Khan | Sunil Shetty,Apoorva Lakhia,0.0,5,7.1,8536.0,122.0
479,479,479,479,479,479,479,479,479,479,479,tt0813539,Mr Prime Minister,2005,31 Dec 2005,Comedy,Dev Anand,Dev Anand | Prem Chopra | Milind Gunaji | A.K. Hangal,Dev Anand,0.0,1,5.1,52.0,
480,480,480,480,480,480,480,480,480,480,480,tt0813540,Naksha,2006,08 Sep 2006,Action | Adventure,Milap Zaveri (story) | Tushar Hiranandani (story) | Milap Zaveri (dialogue),Sunny Deol | Vivek Oberoi | Sameera Reddy | Jackie Shroff,Sachin Bajaj,0.0,1,3.2,877.0,128.0
481,481,481,481,481,481,481,481,481,481,481,tt0814014,Apne,2007,29 Jun 2007,Drama | Sport,Neeraj Pathak (screenplay) | Neeraj Pathak (story),Dharmendra | Sunny Deol | Bobby Deol | Shilpa Shetty,Anil Sharma,0.0,4,6.0,2404.0,173.0
482,482,482,482,482,482,482,482,482,482,482,tt0814082,Dil Diya Hai,2006,08 Sep 2006,Drama | Romance | Thriller,Mudassar Aziz (screenplay) | Aditya Datt | Vinay Mudgil (screenplay) | Neeraj Pathak (screenplay) | Sameer (lyrics),Emraan Hashmi | Ashmit Patel | Geeta Basra | Mithun Chakraborty,Aditya Datt,0.0,1,3.6,416.0,121.0
483,483,483,483,483,483,483,483,483,483,483,tt0814158,Ishq Qayamat,2004,20 Aug 2004,Thriller,Raghu Menon (story) | Deepak Sneh,Suman Ranganathan | Milind Gunaji | Deepak Jethi | Kashmira Shah,V. Menon,0.0,1,5.8,15.0,
484,484,484,484,484,484,484,484,484,484,484,tt0814295,Rocky,2006,22 Sep 2006,Action | Drama | Romance,Janak (dialogue) | Suresh Krishna (screenplay) | Hriday Lani (dialogue) | Sameer (lyrics),Zayed Khan | Isha Sharvani | Minissha Lamba | Rajat Bedi,Suresh Krishna,0.0,1,4.1,290.0,125.0
485,485,485,485,485,485,485,485,485,485,485,tt0816657,Speed,2007,19 Oct 2007,Action | Drama | Romance,Girish Dhamija (dialogue) | Eric Pillai (lyrics) | Mayur Pillai (lyrics) | Mayur Puri (lyrics),Urmila Matondkar | Sanjay Suri | Zayed Khan | Aftab Shivdasani,Vikram Bhatt,0.0,1,2.9,469.0,102.0
486,486,486,486,486,486,486,486,486,486,486,tt0819810,Traffic Signal,2007,02 Feb 2007,Drama,Madhur Bhandarkar (dialogue) | Madhur Bhandarkar (screenplay) | Madhur Bhandarkar (story) | Nishant A Bhuse (story) | Sachin Yardi (dialogue) | Sachin Yardi (screenplay) | Sachin Yardi (story),Kunal Khemu | Neetu Chandra | Upendra Limaye | Ranvir Shorey,Madhur Bhandarkar,0.0,4,6.6,1314.0,130.0
487,487,487,487,487,487,487,487,487,487,487,tt0823261,Zindaggi Rocks,2006,06 Oct 2006,Drama | Romance,Tanuja Chandra (screenplay) | Mudassar Aziz (dialogue) | Sayeed Qadri (lyrics),Sushmita Sen | Shiney Ahuja | Julian Burkhardt | Ravi Gossain,Tanuja Chandra,0.0,1,4.3,228.0,
488,488,488,488,488,488,488,488,488,488,488,tt0823451,Dus Kahaniyaan,2007,07 Dec 2007,Adventure | Crime | Drama,Sanjay Gupta (screenplay) | S. Farhan (dialogue) | Hansal Mehta (screenplay) | Virag Mishra (screenplay) | Kartar Singh Duggal (story) | Meghna Gulzar (screenplay) | Sanjay Gupta (story) | Sudipto Chattopadhyay (screenplay) | Javed Siddiqui (dialogue) | Rajiv Gopalkrishnan (story) | S. Farhan (dialogue) | Kamlesh Pandey (screenplay) | S. Farhan (screenplay) | Shivani Tibrewala (story) | Sanjay Gupta (screenplay,Arbaaz Khan | Mandira Bedi | Sudhanshu Pandey | Jimmy Shergill,Jasmeet Dhodhi | Meghna Gulzar | Sanjay Gupta | Apoorva Lakhia | Hansal Mehta | Rohit Roy,0.0,1,5.8,1409.0,110.0
